% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=3, Sun Apr  5 11:35:53 2026
1 8 -0.27189713530745657 -0.27189713530745657 -0.27189713530745657 -0.27189713530745657 0.8532894378184601 1.127784170534175
2 16 -0.38091784896453196 -0.38091784896453196 -0.38091784896453196 -0.38091784896453196 0.8532894378184601 1.127784170534175
3 24 -0.06224862205471567 -0.06224862205471567 -0.06224862205471567 -0.06224862205471567 0.9683756388640126 1.030654462977149
4 32 0.08780663682676568 0.08780663682676568 0.08780663682676568 0.08780663682676568 0.9683756388640126 1.030654462977149
5 40 0.03855724325440235 0.03855724325440235 0.03855724325440235 0.03855724325440235 0.9805318744159199 1.0190962875285152
6 48 0.030462610121020535 0.030462610121020535 0.030462610121020535 0.030462610121020535 0.9805318744159199 1.0190962875285152
7 56 0.34846928991206805 0.34846928991206805 0.34846928991206805 0.34846928991206805 0.8071745226950191 1.1612361042923476
8 64 0.38043424625042593 0.38043424625042593 0.38043424625042593 0.38043424625042593 0.8071745226950191 1.1612361042923476
9 72 0.6519772798822859 0.6519772798822859 0.6519772798822859 0.6519772798822859 0.5899345049390773 1.2852926825755626
10 80 0.7470501938601968 0.7470501938601968 0.7470501938601968 0.7470501938601968 0.5899345049390773 1.2852926825755626
11 88 0.8933990245416409 0.8933990245416409 0.8933990245416409 0.8933990245416409 0.3264980481692947 1.3760083664504519
12 96 0.9311439481727176 0.9311439481727176 0.9311439481727176 0.9311439481727176 0.3264980481692947 1.3760083664504519
13 104 0.9433645612663197 0.9433645612663197 0.9433645612663197 0.9433645612663197 0.23798201346673295 1.3940461115997274
14 112 0.9196441493917316 0.9196441493917316 0.9196441493917316 0.9196441493917316 0.23798201346673295 1.3940461115997274
15 120 0.9421374164118808 0.9421374164118808 0.9421374164118808 0.9421374164118808 0.2405464270948944 1.3936059042684488
16 128 0.8953915895398514 0.8953915895398514 0.8953915895398514 0.8953915895398514 0.2405464270948944 1.3936059042684488
17 136 0.937479423164153 0.937479423164153 0.937479423164153 0.937479423164153 0.2500411502850022 1.3919336992702465
18 144 0.9364665313196955 0.9364665313196955 0.9364665313196955 0.9364665313196955 0.2500411502850022 1.3919336992702465
19 152 0.9655809381907511 0.9655809381907511 0.9655809381907511 0.9655809381907511 0.1855237499870269 1.4019917753648738
20 160 0.9510014068151843 0.9510014068151843 0.9510014068151843 0.9510014068151843 0.1855237499870269 1.4019917753648738
21 168 0.9476774296282165 0.9476774296282165 0.9476774296282165 0.9476774296282165 0.22874127387024737 1.3955921430089153
22 176 0.9625225931290812 0.9625225931290812 0.9625225931290812 0.9625225931290812 0.22874127387024737 1.3955921430089153
23 184 0.985647900592149 0.985647900592149 0.985647900592149 0.985647900592149 0.11980024794569957 1.4091301929176554
24 192 0.9863873714054429 0.9863873714054429 0.9863873714054429 0.9863873714054429 0.11980024794569957 1.4091301929176554
25 200 0.9933434817138886 0.9933434817138886 0.9933434817138886 0.9933434817138886 0.08158748853906034 1.4118581662879202
26 208 0.9921562730100735 0.9921562730100735 0.9921562730100735 0.9921562730100735 0.08158748853906034 1.4118581662879202
27 216 0.995141889980384 0.995141889980384 0.995141889980384 0.995141889980384 0.06970014361259358 1.412494916798069
28 224 0.9953237756791831 0.9953237756791831 0.9953237756791831 0.9953237756791831 0.06970014361259358 1.412494916798069
29 232 0.9894519840096206 0.9894519840096206 0.9894519840096206 0.9894519840096206 0.10270353445904122 1.4104793454743039
30 240 0.9934338207354801 0.9934338207354801 0.9934338207354801 0.9934338207354801 0.10270353445904122 1.4104793454743039
31 248 0.9959377447367173 0.9959377447367173 0.9959377447367173 0.9959377447367173 0.06373582401823012 1.4127766082211006
32 256 0.9960314138843736 0.9960314138843736 0.9960314138843736 0.9960314138843736 0.06373582401823012 1.4127766082211006
33 264 0.9945250060925697 0.9945250060925697 0.9945250060925697 0.9945250060925697 0.07399320176496212 1.412276533152261
34 272 0.9950559090855968 0.9950559090855968 0.9950559090855968 0.9950559090855968 0.07399320176496212 1.412276533152261
35 280 0.9932434975757694 0.9932434975757694 0.9932434975757694 0.9932434975757694 0.08219794659375983 1.4118227571390713
36 288 0.9963602686676167 0.9963602686676167 0.9963602686676167 0.9963602686676167 0.08219794659375983 1.4118227571390713
37 296 0.9960937774209782 0.9960937774209782 0.9960937774209782 0.9960937774209782 0.062499780631789785 1.4128318291364257
38 304 0.9965876897572189 0.9965876897572189 0.9965876897572189 0.9965876897572189 0.062499780631789785 1.4128318291364257
39 312 0.9966715973131708 0.9966715973131708 0.9966715973131708 0.9966715973131708 0.057692310465339326 1.4130363043153458
40 320 0.995674005058079 0.995674005058079 0.995674005058079 0.995674005058079 0.057692310465339326 1.4130363043153458
41 328 0.9977001223455149 0.9977001223455149 0.9977001223455149 0.9977001223455149 0.047957039675996876 1.4134001989335911
