% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=3, Sun Apr  5 11:35:53 2026, <python>{}</python>
1 8 0.48480028135230435 1.0000250003125026 2.7570071819039055 2.7570071819039055e+00 11.020799842198645 88.15966048344234 33.77633781569846 5.116412084894398 nan   
2 16 0.45975769569577357 1.4729230575853665 2.7570071819039055 5.8056392455551249e+00 18.923442079655775 335.77099672814336 36.05631787952113 9.34877428730056 nan   
3 24 0.5554937669999752 1.791569777294319 1.542699699969776 1.5426996999697760e+00 27.074422558424658 573.8913803106855 111.0788446482468 4.79799356643979 nan   
4 32 0.594457232544486 1.5081782510088264 1.542699699969776 2.6798775695860706e+00 27.510440065219996 813.5771974474587 471.2249794375636 5.531080885844634 nan   
5 40 0.4261759237683117 1.8114825963530214 1.254272801881881 1.2542728018818809e+00 65.81153891738438 1015.6517487202375 414.1438498960117 12.05938932980953 nan   
6 48 0.38178523240975026 1.4530717598217882 0.7286475238332701 7.2864752383327014e-01 10.75475588310979 76.47326583097458 18.42352659923135 3.184801913502154 nan   
7 56 0.33560937032610944 2.2342850247085244 0.4036319527559776 4.0363195275597757e-01 2.642539453848266 32.587478841032635 8.147056458041877 1.4557890625018721 nan   
8 64 0.27229542104605775 2.173330838338984 0.4036319527559776 5.7730831625030687e-01 3.356671396566989 11.232111796187779 2.6287798955510793 0.9546110501859905 nan   
9 72 0.2572212775580722 1.887097622047873 0.4036319527559776 6.4639268334207189e-01 1.1894176004704062 1.972305484508571 0.7707335742216099 0.8358165087179714 nan   
10 80 0.2095193916292043 2.5190239308065494 0.398411971709532 3.9841197170953202e-01 1.3368119424069156 2.5649132659850973 1.0933985198202594 0.6326118781076046 nan   
11 88 0.21833868417458216 2.863126902687037 0.35045940293626404 3.5045940293626404e-01 0.8358892691223498 3.9828072692959027 0.5434431292353631 0.48133456904977 nan   
12 96 0.2483242524240577 4.424993736635764 0.30810404296426264 3.0810404296426264e-01 0.617270085989942 1.121855607656634 0.09842721568714385 0.5711664910407168 nan   
13 104 0.22873686076599345 5.472982881190742 0.19345714862250718 1.9345714862250718e-01 0.5336562006432103 0.9805321208612219 0.30277957451166215 0.35383481826847274 nan   
14 112 0.19002884187654726 6.040229212906234 0.19345714862250718 2.2958440815015996e-01 0.36888987447403065 0.7280964852102949 0.42161562070284114 0.24958328592505669 nan   
15 120 0.1361156871243526 4.9499546400661005 0.19345714862250718 2.2855494356552947e-01 0.37782868058956676 1.303952355477666 0.4690064659988221 0.29004607108521274 nan   
16 128 0.11319346624799793 5.87797366867437 0.18609282558230142 1.8609282558230142e-01 0.2943271143739061 1.4120395777569048 0.10591295268856987 0.2303244646585471 nan   
17 136 0.11499010665610417 4.283379711658705 0.1727449627960228 1.7274496279602281e-01 0.24986673924161287 0.35972687024636146 0.08275539415712094 0.2045486510194602 nan   
18 144 0.10031142545707507 5.593065348872918 0.16747640262947255 1.6747640262947255e-01 0.21733766015045075 0.35745972477777543 0.07770798132598011 0.17597514079346127 nan   
19 152 0.14297199023583562 5.546711725182966 0.14461133766842083 1.4461133766842083e-01 0.2007395627423809 0.33348812133931144 0.058848445542263816 0.14970894529319984 nan   
20 160 0.14608678013466866 7.568939109113866 0.13409579573907068 1.3409579573907068e-01 0.20895777282229264 0.2859684709828101 0.057155905071708424 0.16673764689688209 nan   
21 168 0.19380947084808944 6.34119625138347 0.10982196362415403 1.0982196362415403e-01 0.17491367264408147 0.2533957061429329 0.04974884679779179 0.14621442326950135 nan   
22 176 0.2559990878193101 6.206756631509068 0.06543895647119329 6.5438956471193285e-02 0.2020937342337129 0.24602245795455233 0.10388775636775424 0.12098074704599979 nan   
23 184 0.34266335416834287 7.615546589839049 0.05289110475414864 5.2891104754148641e-02 0.10324147021899444 0.4925899727931245 0.0731941644285426 0.07264544122966721 nan   
24 192 0.3630228796231309 12.408570645730071 0.05289110475414864 9.9886392386460882e-02 0.25248789778257613 0.5490352587066054 0.09925742635580859 0.18082062010075206 nan   
25 200 0.3594752762791993 12.790528745765034 0.035844947911681364 3.5844947911681364e-02 0.1592588389878592 0.484585400462998 0.2608751637108506 0.06122160791644152 nan   
26 208 0.2658846090352536 18.242644227717147 0.035844947911681364 6.2470588328976631e-02 0.1914044866468189 0.32325469399611867 0.14717605195753186 0.09457374008665118 nan   
27 216 0.25031704174526775 16.770959138640247 0.017183045235024712 1.7183045235024712e-02 0.08838618271987485 0.2360257778799971 0.08685230803046258 0.043543034478335116 nan   
28 224 0.2834465268573772 21.4678146390118 0.017183045235024712 1.7677498800901317e-02 0.05780580294629467 0.18181209653442515 0.057136180903448325 0.039037247635273345 nan   
29 232 0.283184261611623 22.126098695430095 0.016918382683730207 1.6918382683730207e-02 0.0839391425060784 0.8471940252287804 0.24278780068516925 0.03721108778923961 nan   
30 240 0.2683945176333872 14.902684055950763 0.009112018936298589 9.1120189362985885e-03 0.03229031014976033 0.04368210339678418 0.01717098872732909 0.021920866826060918 nan   
31 248 0.2940201532335378 18.995354131179624 0.009112018936298589 9.1486429975208595e-03 0.0925100398489836 0.2051030561551087 0.06545924636107273 0.03636927380381422 nan   
32 256 0.23586009041731187 24.654046377256837 0.008969159412331769 8.9691594123317685e-03 0.06400105715991199 0.14412412789341753 0.06331303719301634 0.01392017608539542 nan   
33 264 0.19067306129494094 25.204999859454567 0.008969159412331769 1.1901958639365422e-02 0.026926249913171066 0.06899647589735641 0.011433097063337477 0.02001411315005064 nan   
34 272 0.16860350401283083 21.45137048721609 0.005594624262389778 5.5946242623897777e-03 0.013537961075752745 0.030476352772035312 0.006981461235316485 0.010531181928362261 nan   
35 280 0.1595790876936673 22.748483102823677 0.005494005828011767 5.4940058280117674e-03 0.012421043933544288 0.04615659924876044 0.0166998967558238 0.006503148074817111 nan   
36 288 0.19773966571834037 19.613475704097056 0.0026805290128519635 2.6805290128519635e-03 0.008319845795694421 0.018744068852106416 0.006977465669826798 0.005724749216939479 nan   
37 296 0.19597802268369474 27.40282186613196 0.002359973508923249 2.3599735089232490e-03 0.00864501049073926 0.02317381095114184 0.0053975622172543584 0.0036879677878512806 nan   
