% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=3, Sun Apr  5 11:35:53 2026
1 8 0.48480028135230435 1.0000250003125026 1.0 1.0 1.0000250003125026
2 16 0.45975769569577357 1.1174360895568607 0.7586520448588315 0.7586520448588315 1.1174360895568607
3 24 0.5554937669999752 1.1793062337347493 0.6582530296507747 0.6582530296507747 1.1793062337347493
4 32 0.594457232544486 1.0916171273358897 0.7237984811183311 0.7237984811183311 1.0916171273358897
5 40 0.4261759237683117 1.2237990782405412 0.6755787114402105 0.6755787114402105 1.2237990782405412
6 48 0.38178523240975026 0.9568288235274822 0.6584869722090204 0.6584869722090204 0.9568288235274822
7 56 0.33560937032610944 1.0429573799753311 0.4667969253884209 0.4667969253884209 1.0429573799753311
8 64 0.27229542104605775 0.8981636791096199 0.4132659709536268 0.4132659709536268 0.8981636791096199
9 72 0.2572212775580722 0.7289365792352511 0.38627391117382215 0.38627391117382215 0.7289365792352511
10 80 0.2095193916292043 0.7757284375593972 0.3079480222766371 0.3079480222766371 0.7757284375593972
11 88 0.21833868417458216 0.7195051131355708 0.2513004619041919 0.2513004619041919 0.7195051131355708
12 96 0.2483242524240577 0.8174351269236564 0.1847313636075644 0.1847313636075644 0.8174351269236564
13 104 0.22873686076599345 0.8846343067206521 0.16163659304707795 0.16163659304707795 0.8846343067206521
14 112 0.19002884187654726 0.8235204292739035 0.1363392679725261 0.1363392679725261 0.8235204292739035
15 120 0.1361156871243526 0.6363184173962351 0.12855035321853733 0.12855035321853733 0.6363184173962351
16 128 0.11319346624799793 0.5941953513977847 0.10108846770859907 0.10108846770859907 0.5941953513977847
17 136 0.11499010665610417 0.4412772908731655 0.10302082014164564 0.10302082014164564 0.4412772908731655
18 144 0.10031142545707507 0.4773132081047393 0.08534018080102079 0.08534018080102079 0.4773132081047393
19 152 0.14297199023583562 0.41755851110548103 0.07528037002710958 0.07528037002710958 0.41755851110548103
20 160 0.14608678013466866 0.5201861104550185 0.06872642294461784 0.06872642294461784 0.5201861104550185
21 168 0.19380947084808944 0.42717241089028024 0.06736464130046177 0.06736464130046177 0.42717241089028024
22 176 0.2559990878193101 0.44790054376315364 0.07216338103049712 0.07216338103049712 0.44790054376315364
23 184 0.34266335416834287 0.4989528894720061 0.06551767277449631 0.06551767277449631 0.4989528894720061
24 192 0.3630228796231309 0.6303298828623835 0.05079794449002771 0.05079794449002771 0.6303298828623835
25 200 0.3594752762791993 0.6040649644040113 0.047227520957960255 0.047227520957960255 0.6040649644040113
26 208 0.2658846090352536 0.6497073891343972 0.03561475962718484 0.03561475962718484 0.6497073891343972
27 216 0.25031704174526775 0.5558165624320212 0.03314160852919981 0.03314160852919981 0.5558165624320212
28 224 0.2834465268573772 0.5823935495548989 0.02712868353616954 0.02712868353616954 0.5823935495548989
29 232 0.283184261611623 0.5947325820979305 0.02687923389859804 0.02687923389859804 0.5947325820979305
30 240 0.2683945176333872 0.4262937658556763 0.028605166978994883 0.028605166978994883 0.4262937658556763
31 248 0.2940201532335378 0.4373860300772579 0.023025947663661478 0.023025947663661478 0.4373860300772579
32 256 0.23586009041731187 0.4666081384786599 0.018926229444798246 0.018926229444798246 0.4666081384786599
33 264 0.19067306129494094 0.4039801349048828 0.016027777709086047 0.016027777709086047 0.4039801349048828
34 272 0.16860350401283083 0.3294272238636964 0.015356931346648367 0.015356931346648367 0.3294272238636964
35 280 0.1595790876936673 0.3039744007993557 0.013362403085312734 0.013362403085312734 0.3039744007993557
36 288 0.19773966571834037 0.2573747738295409 0.013122343928862029 0.013122343928862029 0.2573747738295409
37 296 0.19597802268369474 0.29772047512234534 0.010864591850312605 0.010864591850312605 0.29772047512234534
38 304 0.30964851817314015 0.2640392291896417 0.009907874389350592 0.009907874389350592 0.2640392291896417
39 312 0.46085614273875763 0.27278844785890893 0.00939390571436352 0.00939390571436352 0.27278844785890893
40 320 0.39081402154452144 0.2712825388328247 0.009113743373420207 0.009113743373420207 0.2712825388328247
41 328 0.30157306777608955 0.2153851214404362 0.00812304444779501 0.00812304444779501 0.2153851214404362
