% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=3, Sun Apr  5 11:38:44 2026, <python>{}</python>
1 16 0.4654704914625389 0 0 0.432788326789184 0.4486831070437251 0.4687700838747534 0.457634093251984 0.4609985656525871 0.4664616593143628 0.45454890325914077 0.46113225207333747
2 32 0.40000905104431594 0 0 0.3688930998398055 0.3855680021923861 0.4022591639522425 0.38897324794327975 0.3708776286405341 0.397218123852025 0.3769533942792673 0.37958383881977
3 48 0.3440440503061174 0 0 0.32696722994368427 0.335194056044187 0.3294360537893659 0.33758461809377843 0.30741346715174694 0.3189560341413742 0.3252696139682926 0.31839312113517115
4 64 0.3034357481711189 0 0 0.2809734862343937 0.2981684890954866 0.27744968370183726 0.28756881167411297 0.2609513756949679 0.27741645215217164 0.2728024494626333 0.2849364244428795
