% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=3, Sun Apr  5 11:38:44 2026, <python>{}</python>
1 16 0.4654704914625389 1.0000437509570452 1.488928086798961e-05 1.4889280867989610e-05 3.330777484164373e-05 5.3050503201130336e-05 1.6693838324354005e-05 2.640487525995147e-05 nan   
2 32 0.40000905104431594 1.1991208416995056 9.828716792525496e-06 9.8287167925254962e-06 3.3561579379969985e-05 5.43343686631292e-05 1.8404069431047244e-05 2.4340903316450727e-05 nan   
3 48 0.3440440503061174 1.2790900826151248 9.828716792525496e-06 1.3434617640746528e-05 2.9901179256077572e-05 3.8930160683922834e-05 1.1281728760458557e-05 2.35067449257942e-05 nan   
4 64 0.3034357481711189 1.3213665084707085 9.828716792525496e-06 1.0991583327493991e-05 1.6445866943164395e-05 3.120371752092927e-05 5.298344401707286e-06 1.383205850106829e-05 nan   
