% # columns="iter, evals, sigma, 0, fitness, xbest" seed=3, Sun Apr  5 11:38:44 2026, <python>{}</python>
1 16 0.4654704914625389 0 1.488928086798961e-05 0.6167355222265781 0.07449366292443374 -0.26529438833668034 -0.36527017059815653 0.32253905586755865 0.15653507865682892 -0.2583336497293011 -0.09453996925103475
2 32 0.40000905104431594 0 9.828716792525496e-06 0.2531334302061977 -0.0840084545909949 0.4871756573598539 0.18110715779104858 0.2439277850032349 -0.1417825551450268 -0.09090249310092408 0.06976164650573996
3 48 0.3440440503061174 0 1.3434617640746528e-05 0.755935150725044 -0.2332910891805488 0.06817928821700772 0.06479641052635518 -0.0014908060224079825 -0.2849282683321526 0.23635432810476445 -0.02613280804865306
4 64 0.3034357481711189 0 1.0991583327493991e-05 0.06444630150572331 -0.3659954251047673 0.08812057461498368 -0.12251605450126402 -0.2788658987459812 0.06449100666888735 0.006166972408552102 0.3570019320468178
